lemma,lemma_freq,gloss,form,stressed_syll,monosyll,case,number,short_cluster,full_cluster,noep,ep
прихоть,1288,whim,при'хотями,1,FALSE,inst,pl,пр,пр,4,0
прихоть,1288,whim,при'хоти,1,FALSE,gen,sg,пр,пр,0,0
прихоть,1288,whim,при'хотей,1,FALSE,gen,pl,пр,пр,0,0
прицел,1232,sight,прице'лом,2,FALSE,inst,sg,пр,пр,69,0
прицел,1232,sight,прице'лами,2,FALSE,inst,pl,пр,пр,2,0
прицел,1232,sight,прице'ла,2,FALSE,gen,sg,пр,пр,6,0
прицел,1232,sight,прице'лов,2,FALSE,gen,pl,пр,пр,0,0
причал,1161,pier,прича'лом,2,FALSE,inst,sg,пр,пр,8,0
причал,1161,pier,прича'лами,2,FALSE,inst,pl,пр,пр,1,0
причал,1161,pier,прича'ла,2,FALSE,gen,sg,пр,пр,30,0
причал,1161,pier,прича'лов,2,FALSE,gen,pl,пр,пр,6,0
причастность,850,involvement,прича'стностью,2,FALSE,inst,sg,пр,пр,2,0
причастность,850,involvement,прича'стностями,2,FALSE,inst,pl,пр,пр,0,0
причастность,850,involvement,прича'стности,2,FALSE,gen,sg,пр,пр,0,2
причастность,850,involvement,прича'стностей,2,FALSE,gen,pl,пр,пр,0,0
пришелец,1506,newcomer,прише'льцем,2,FALSE,inst,sg,пр,пр,7,0
пришелец,1506,newcomer,прише'льцами,2,FALSE,inst,pl,пр,пр,24,0
пришелец,1506,newcomer,прише'льца,2,FALSE,gen,sg,пр,пр,1,0
пришелец,1506,newcomer,прише'льцев,2,FALSE,gen,pl,пр,пр,0,0
приют,2199,shelter,прию'том,2,FALSE,inst,sg,пр,пр,3,0
приют,2199,shelter,прию'тами,2,FALSE,inst,pl,пр,пр,0,0
приют,2199,shelter,прию'та,2,FALSE,gen,sg,пр,пр,1,0
приют,2199,shelter,прию'тов,2,FALSE,gen,pl,пр,пр,1,0
приятель,11698,buddy,прия'телем,2,FALSE,inst,sg,пр,пр,336,0
приятель,11698,buddy,прия'телями,2,FALSE,inst,pl,пр,пр,213,0
приятель,11698,buddy,прия'теля,2,FALSE,gen,sg,пр,пр,4,0
приятель,11698,buddy,прия'телей,2,FALSE,gen,pl,пр,пр,1,0
пробор,673,parting,пробо'ром,2,FALSE,inst,sg,пр,пр,59,0
пробор,673,parting,пробо'рами,2,FALSE,inst,pl,пр,пр,3,0
пробор,673,parting,пробо'ра,2,FALSE,gen,sg,пр,пр,1,0
пробор,673,parting,пробо'ров,2,FALSE,gen,pl,пр,пр,0,0
пробуждение,1471,awakening,пробужде'нием,3,FALSE,inst,sg,пр,пр,28,0
пробуждение,1471,awakening,пробужде'ниями,3,FALSE,inst,pl,пр,пр,0,0
пробуждение,1471,awakening,пробужде'ния,3,FALSE,gen,sg,пр,пр,3,0
пробуждение,1471,awakening,пробужде'ний,3,FALSE,gen,pl,пр,пр,0,0
провал,3202,failure,прова'лом,2,FALSE,inst,sg,пр,пр,11,0
провал,3202,failure,прова'лами,2,FALSE,inst,pl,пр,пр,17,0
провал,3202,failure,прова'ла,2,FALSE,gen,sg,пр,пр,0,0
провал,3202,failure,прова'лов,2,FALSE,gen,pl,пр,пр,0,0
проведение,12982,holding,проведе'нием,3,FALSE,inst,sg,пр,пр,170,0
проведение,12982,holding,проведе'ниями,3,FALSE,inst,pl,пр,пр,0,0
проведение,12982,holding,проведе'ния,3,FALSE,gen,sg,пр,пр,4,0
проведение,12982,holding,проведе'ний,3,FALSE,gen,pl,пр,пр,0,0
провод,4018,wire,про'водом,1,FALSE,inst,sg,пр,пр,16,0
провод,4018,wire,провода'ми,3,FALSE,inst,pl,пр,пр,39,0
провод,4018,wire,про'вода,1,FALSE,gen,sg,пр,пр,2,0
провод,4018,wire,проводо'в,3,FALSE,gen,pl,пр,пр,14,0
провод,4018,wire,прово'дом,2,FALSE,inst,sg,пр,пр,16,0
провод,4018,wire,прово'дами,2,FALSE,inst,pl,пр,пр,39,0
провод,4018,wire,прово'да,2,FALSE,gen,sg,пр,пр,2,0
провод,4018,wire,прово'дов,2,FALSE,gen,pl,пр,пр,14,0
проводник,3875,conductor,проводнико'м,4,FALSE,inst,sg,пр,пр,93,0
проводник,3875,conductor,проводника'ми,4,FALSE,inst,pl,пр,пр,39,0
проводник,3875,conductor,проводника',4,FALSE,gen,sg,пр,пр,1,0
проводник,3875,conductor,проводнико'в,4,FALSE,gen,pl,пр,пр,1,0
проводник,3875,conductor,проводнико'м,4,FALSE,inst,sg,пр,пр,93,0
проводник,3875,conductor,проводника'ми,4,FALSE,inst,pl,пр,пр,39,0
проводник,3875,conductor,проводника',4,FALSE,gen,sg,пр,пр,1,0
проводник,3875,conductor,проводнико'в,4,FALSE,gen,pl,пр,пр,1,0
провокатор,930,agent provocateur,провока'тором,3,FALSE,inst,sg,пр,пр,9,0
провокатор,930,agent provocateur,провока'торами,3,FALSE,inst,pl,пр,пр,8,0
провокатор,930,agent provocateur,провока'тора,3,FALSE,gen,sg,пр,пр,0,0
провокатор,930,agent provocateur,провока'торов,3,FALSE,gen,pl,пр,пр,2,0
прогноз,4136,forecast,прогно'зом,2,FALSE,inst,sg,пр,пр,22,0
прогноз,4136,forecast,прогно'зами,2,FALSE,inst,pl,пр,пр,20,0
прогноз,4136,forecast,прогно'за,2,FALSE,gen,sg,пр,пр,0,0
прогноз,4136,forecast,прогно'зов,2,FALSE,gen,pl,пр,пр,0,0
программист,583,programmer,программи'стом,3,FALSE,inst,sg,пр,пр,3,0
программист,583,programmer,программи'стами,3,FALSE,inst,pl,пр,пр,0,0
программист,583,programmer,программи'ста,3,FALSE,gen,sg,пр,пр,0,0
программист,583,programmer,программи'стов,3,FALSE,gen,pl,пр,пр,0,0
прогресс,5544,progress,прогре'ссом,2,FALSE,inst,sg,пр,пр,48,0
прогресс,5544,progress,прогре'ссами,2,FALSE,inst,pl,пр,пр,0,0
прогресс,5544,progress,прогре'сса,2,FALSE,gen,sg,пр,пр,1,0
прогресс,5544,progress,прогре'ссов,2,FALSE,gen,pl,пр,пр,0,0
продавец,3998,seller,продавцо'м,3,FALSE,inst,sg,пр,пр,59,0
продавец,3998,seller,продавца'ми,3,FALSE,inst,pl,пр,пр,34,0
продавец,3998,seller,продавца',3,FALSE,gen,sg,пр,пр,6,0
продавец,3998,seller,продавцо'в,3,FALSE,gen,pl,пр,пр,6,0
продвижение,2679,promotion,продвиже'нием,3,FALSE,inst,sg,пр,пр,50,0
продвижение,2679,promotion,продвиже'ниями,3,FALSE,inst,pl,пр,пр,0,0
продвижение,2679,promotion,продвиже'ния,3,FALSE,gen,sg,пр,пр,0,0
продвижение,2679,promotion,продвиже'ний,3,FALSE,gen,pl,пр,пр,0,0
продовольствие,2534,food,продово'льствием,3,FALSE,inst,sg,пр,пр,124,0
продовольствие,2534,food,продово'льствиями,3,FALSE,inst,pl,пр,пр,0,0
продовольствие,2534,food,продово'льствия,3,FALSE,gen,sg,пр,пр,2,0
продовольствие,2534,food,продово'льствий,3,FALSE,gen,pl,пр,пр,0,0
продолжение,8875,continued,продолже'нием,3,FALSE,inst,sg,пр,пр,128,0
продолжение,8875,continued,продолже'ниями,3,FALSE,inst,pl,пр,пр,10,0
продолжение,8875,continued,продолже'ния,3,FALSE,gen,sg,пр,пр,2,0
продолжение,8875,continued,продолже'ний,3,FALSE,gen,pl,пр,пр,0,0
продолжительность,2453,duration,продолжи'тельностью,3,FALSE,inst,sg,пр,пр,25,0
продолжительность,2453,duration,продолжи'тельностями,3,FALSE,inst,pl,пр,пр,0,0
продолжительность,2453,duration,продолжи'тельности,3,FALSE,gen,sg,пр,пр,0,0
продолжительность,2453,duration,продолжи'тельностей,3,FALSE,gen,pl,пр,пр,0,0
продукт,18516,product,проду'ктом,2,FALSE,inst,sg,пр,пр,19,0
продукт,18516,product,проду'ктами,2,FALSE,inst,pl,пр,пр,307,0
продукт,18516,product,проду'кта,2,FALSE,gen,sg,пр,пр,0,0
продукт,18516,product,проду'ктов,2,FALSE,gen,pl,пр,пр,1,0
продюсер,1122,producer,продю'сером,2,FALSE,inst,sg,пр,пр,35,0
продюсер,1122,producer,продю'серами,2,FALSE,inst,pl,пр,пр,12,0
продюсер,1122,producer,продю'сера,2,FALSE,gen,sg,пр,пр,0,0
продюсер,1122,producer,продю'серов,2,FALSE,gen,pl,пр,пр,0,0
проезд,2859,passage,прое'здом,2,FALSE,inst,sg,пр,пр,7,0
проезд,2859,passage,прое'здами,2,FALSE,inst,pl,пр,пр,0,0
проезд,2859,passage,прое'зда,2,FALSE,gen,sg,пр,пр,2,0
проезд,2859,passage,прое'здов,2,FALSE,gen,pl,пр,пр,0,0
проезжий,2147,passerby,прое'зжим,2,FALSE,inst,sg,пр,пр,11,0
проезжий,2147,passerby,прое'зжими,2,FALSE,inst,pl,пр,пр,13,0
проезжий,2147,passerby,прое'зжего,2,FALSE,gen,sg,пр,пр,5,0
проезжий,2147,passerby,прое'зжих,2,FALSE,gen,pl,пр,пр,5,0
проект,26269,project,прое'ктом,2,FALSE,inst,sg,пр,пр,198,0
проект,26269,project,прое'ктами,2,FALSE,inst,pl,пр,пр,31,0
проект,26269,project,прое'кта,2,FALSE,gen,sg,пр,пр,9,0
проект,26269,project,прое'ктов,2,FALSE,gen,pl,пр,пр,3,1
прожектор,1687,spotlight,проже'ктором,2,FALSE,inst,sg,пр,пр,9,0
прожектор,1687,spotlight,проже'кторами,2,FALSE,inst,pl,пр,пр,13,0
прожектор,1687,spotlight,проже'ктора,2,FALSE,gen,sg,пр,пр,2,0
прожектор,1687,spotlight,проже'кторов,2,FALSE,gen,pl,пр,пр,0,0
прожектор,1687,spotlight,проже'ктором,2,FALSE,inst,sg,пр,пр,9,0
прожектор,1687,spotlight,прожектора'ми,4,FALSE,inst,pl,пр,пр,13,0
прожектор,1687,spotlight,проже'ктора,2,FALSE,gen,sg,пр,пр,2,0
прожектор,1687,spotlight,прожекторо'в,4,FALSE,gen,pl,пр,пр,0,0
проживание,1495,Accommodation,прожива'нием,3,FALSE,inst,sg,пр,пр,16,0
проживание,1495,Accommodation,прожива'ниями,3,FALSE,inst,pl,пр,пр,0,0
проживание,1495,Accommodation,прожива'ния,3,FALSE,gen,sg,пр,пр,0,0
проживание,1495,Accommodation,прожива'ний,3,FALSE,gen,pl,пр,пр,0,0
прозвище,2453,nickname,про'звищем,1,FALSE,inst,sg,пр,пр,8,0
прозвище,2453,nickname,про'звищами,1,FALSE,inst,pl,пр,пр,0,0
прозвище,2453,nickname,про'звища,1,FALSE,gen,sg,пр,пр,0,0
прозвище,2453,nickname,про'звищ,1,FALSE,gen,pl,пр,пр,0,0
произведение,17210,product,произведе'нием,4,FALSE,inst,sg,пр,пр,25,0
произведение,17210,product,произведе'ниями,4,FALSE,inst,pl,пр,пр,108,0
произведение,17210,product,произведе'ния,4,FALSE,gen,sg,пр,пр,2,0
произведение,17210,product,произведе'ний,4,FALSE,gen,pl,пр,пр,5,0
производитель,5579,producer,производи'телем,4,FALSE,inst,sg,пр,пр,22,0
производитель,5579,producer,производи'телями,4,FALSE,inst,pl,пр,пр,38,0
производитель,5579,producer,производи'теля,4,FALSE,gen,sg,пр,пр,6,0
производитель,5579,producer,производи'телей,4,FALSE,gen,pl,пр,пр,2,0
производительность,3018,performance,производи'тельностью,4,FALSE,inst,sg,пр,пр,39,0
производительность,3018,performance,производи'тельностями,4,FALSE,inst,pl,пр,пр,0,0
производительность,3018,performance,производи'тельности,4,FALSE,gen,sg,пр,пр,0,0
производительность,3018,performance,производи'тельностей,4,FALSE,gen,pl,пр,пр,0,0
производство,33098,production,произво'дством,3,FALSE,inst,sg,пр,пр,258,0
производство,33098,production,произво'дствами,3,FALSE,inst,pl,пр,пр,2,0
производство,33098,production,произво'дства,3,FALSE,gen,sg,пр,пр,132,0
производство,33098,production,произво'дств,3,FALSE,gen,pl,пр,пр,1,0
произвол,2930,arbitrariness,произво'лом,3,FALSE,inst,sg,пр,пр,33,0
произвол,2930,arbitrariness,произво'лами,3,FALSE,inst,pl,пр,пр,0,0
произвол,2930,arbitrariness,произво'ла,3,FALSE,gen,sg,пр,пр,0,0
произвол,2930,arbitrariness,произво'лов,3,FALSE,gen,pl,пр,пр,0,0
происхождение,9195,origin,происхожде'нием,4,FALSE,inst,sg,пр,пр,18,0
происхождение,9195,origin,происхожде'ниями,4,FALSE,inst,pl,пр,пр,0,0
происхождение,9195,origin,происхожде'ния,4,FALSE,gen,sg,пр,пр,2,0
происхождение,9195,origin,происхожде'ний,4,FALSE,gen,pl,пр,пр,0,0
происшествие,5032,incident,происше'ствием,3,FALSE,inst,sg,пр,пр,4,0
происшествие,5032,incident,происше'ствиями,3,FALSE,inst,pl,пр,пр,3,0
происшествие,5032,incident,происше'ствия,3,FALSE,gen,sg,пр,пр,4,0
происшествие,5032,incident,происше'ствий,3,FALSE,gen,pl,пр,пр,0,0
проклятие,2553,curse,прокля'тием,2,FALSE,inst,sg,пр,пр,47,0
проклятие,2553,curse,прокля'тиями,2,FALSE,inst,pl,пр,пр,68,0
проклятие,2553,curse,прокля'тия,2,FALSE,gen,sg,пр,пр,0,0
проклятие,2553,curse,прокля'тий,2,FALSE,gen,pl,пр,пр,0,0
прокурор,8870,prosecutor,прокуро'ром,3,FALSE,inst,sg,пр,пр,96,0
прокурор,8870,prosecutor,прокуро'рами,3,FALSE,inst,pl,пр,пр,12,0
прокурор,8870,prosecutor,прокуро'ра,3,FALSE,gen,sg,пр,пр,1,0
прокурор,8870,prosecutor,прокуро'ров,3,FALSE,gen,pl,пр,пр,0,0
пролетариат,3541,proletariat,пролетариа'том,5,FALSE,inst,sg,пр,пр,45,0
пролетариат,3541,proletariat,пролетариа'тами,5,FALSE,inst,pl,пр,пр,0,0
пролетариат,3541,proletariat,пролетариа'та,5,FALSE,gen,sg,пр,пр,0,0
пролетариат,3541,proletariat,пролетариа'тов,5,FALSE,gen,pl,пр,пр,0,0
пролетарий,1250,prole,пролета'рием,3,FALSE,inst,sg,пр,пр,6,0
пролетарий,1250,prole,пролета'риями,3,FALSE,inst,pl,пр,пр,9,0
пролетарий,1250,prole,пролета'рия,3,FALSE,gen,sg,пр,пр,1,0
пролетарий,1250,prole,пролета'риев,3,FALSE,gen,pl,пр,пр,0,0
пролив,1903,strait,проли'вом,2,FALSE,inst,sg,пр,пр,2,0
пролив,1903,strait,проли'вами,2,FALSE,inst,pl,пр,пр,4,0
пролив,1903,strait,проли'ва,2,FALSE,gen,sg,пр,пр,0,0
пролив,1903,strait,проли'вов,2,FALSE,gen,pl,пр,пр,0,0
промах,1425,miss,про'махом,1,FALSE,inst,sg,пр,пр,2,0
промах,1425,miss,про'махами,1,FALSE,inst,pl,пр,пр,1,0
промах,1425,miss,про'маха,1,FALSE,gen,sg,пр,пр,1,0
промах,1425,miss,про'махов,1,FALSE,gen,pl,пр,пр,1,0
промежуток,3268,interval,промежу'тком,3,FALSE,inst,sg,пр,пр,29,0
промежуток,3268,interval,промежу'тками,3,FALSE,inst,pl,пр,пр,48,0
промежуток,3268,interval,промежу'тка,3,FALSE,gen,sg,пр,пр,0,0
промежуток,3268,interval,промежу'тков,3,FALSE,gen,pl,пр,пр,0,0
промывание,169,washing,промыва'нием,3,FALSE,inst,sg,пр,пр,0,0
промывание,169,washing,промыва'ниями,3,FALSE,inst,pl,пр,пр,0,0
промывание,169,washing,промыва'ния,3,FALSE,gen,sg,пр,пр,0,0
промывание,169,washing,промыва'ний,3,FALSE,gen,pl,пр,пр,0,0
промысл,3200,providence,про'мыслом,1,FALSE,inst,sg,пр,пр,5,0
промысл,3200,providence,про'мыслами,1,FALSE,inst,pl,пр,пр,4,0
промысл,3200,providence,про'мысла,1,FALSE,gen,sg,пр,пр,23,0
промысл,3200,providence,про'мыслов,1,FALSE,gen,pl,пр,пр,14,0
промышленность,12308,Industry,промы'шленностью,2,FALSE,inst,sg,пр,пр,44,0
промышленность,12308,Industry,промы'шленностями,2,FALSE,inst,pl,пр,пр,0,0
промышленность,12308,Industry,промы'шленности,2,FALSE,gen,sg,пр,пр,1,0
промышленность,12308,Industry,промы'шленностей,2,FALSE,gen,pl,пр,пр,0,0
проникновение,1687,penetration,проникнове'нием,4,FALSE,inst,sg,пр,пр,35,0
проникновение,1687,penetration,проникнове'ниями,4,FALSE,inst,pl,пр,пр,0,0
проникновение,1687,penetration,проникнове'ния,4,FALSE,gen,sg,пр,пр,2,0
проникновение,1687,penetration,проникнове'ний,4,FALSE,gen,pl,пр,пр,0,0
пропасть,15948,abyss,про'пастью,1,FALSE,inst,sg,пр,пр,2,0
пропасть,15948,abyss,пропастя'ми,3,FALSE,inst,pl,пр,пр,3,0
пропасть,15948,abyss,про'пасти,1,FALSE,gen,sg,пр,пр,1,0
пропасть,15948,abyss,пропасте'й,3,FALSE,gen,pl,пр,пр,0,0
проповедник,1566,preacher,пропове'дником,3,FALSE,inst,sg,пр,пр,5,0
проповедник,1566,preacher,пропове'дниками,3,FALSE,inst,pl,пр,пр,2,0
проповедник,1566,preacher,пропове'дника,3,FALSE,gen,sg,пр,пр,0,0
проповедник,1566,preacher,пропове'дников,3,FALSE,gen,pl,пр,пр,0,0
проповедь,3480,sermon,про'поведью,1,FALSE,inst,sg,пр,пр,71,0
проповедь,3480,sermon,про'поведями,1,FALSE,inst,pl,пр,пр,11,0
проповедь,3480,sermon,про'поведи,1,FALSE,gen,sg,пр,пр,4,0
проповедь,3480,sermon,про'поведей,1,FALSE,gen,pl,пр,пр,1,0
пропуск,2971,pass,про'пуском,1,FALSE,inst,sg,пр,пр,42,0
пропуск,2971,pass,про'пусками,1,FALSE,inst,pl,пр,пр,32,0
пропуск,2971,pass,про'пуска,1,FALSE,gen,sg,пр,пр,1,0
пропуск,2971,pass,про'пусков,1,FALSE,gen,pl,пр,пр,0,0
пропуск,2971,pass,про'пуском,1,FALSE,inst,sg,пр,пр,42,0
пропуск,2971,pass,пропуска'ми,3,FALSE,inst,pl,пр,пр,32,0
пропуск,2971,pass,про'пуска,1,FALSE,gen,sg,пр,пр,1,0
пропуск,2971,pass,пропуско'в,3,FALSE,gen,pl,пр,пр,0,0
пророк,4809,prophet,проро'ком,2,FALSE,inst,sg,пр,пр,31,3
пророк,4809,prophet,проро'ками,2,FALSE,inst,pl,пр,пр,10,0
пророк,4809,prophet,проро'ка,2,FALSE,gen,sg,пр,пр,3,0
пророк,4809,prophet,проро'ков,2,FALSE,gen,pl,пр,пр,0,0
пророчество,1510,prophecy,проро'чеством,2,FALSE,inst,sg,пр,пр,11,0
пророчество,1510,prophecy,проро'чествами,2,FALSE,inst,pl,пр,пр,6,0
пророчество,1510,prophecy,проро'чества,2,FALSE,gen,sg,пр,пр,0,0
пророчество,1510,prophecy,проро'честв,2,FALSE,gen,pl,пр,пр,0,0
прорыв,2722,breakthrough,проры'вом,2,FALSE,inst,sg,пр,пр,10,0
прорыв,2722,breakthrough,проры'вами,2,FALSE,inst,pl,пр,пр,4,0
прорыв,2722,breakthrough,проры'ва,2,FALSE,gen,sg,пр,пр,1,0
прорыв,2722,breakthrough,проры'вов,2,FALSE,gen,pl,пр,пр,0,0
просвет,1375,clearance,просве'том,2,FALSE,inst,sg,пр,пр,6,0
просвет,1375,clearance,просве'тами,2,FALSE,inst,pl,пр,пр,21,0
просвет,1375,clearance,просве'та,2,FALSE,gen,sg,пр,пр,1,0
просвет,1375,clearance,просве'тов,2,FALSE,gen,pl,пр,пр,0,0
просвещение,4606,education,просвеще'нием,3,FALSE,inst,sg,пр,пр,23,0
просвещение,4606,education,просвеще'ниями,3,FALSE,inst,pl,пр,пр,0,0
просвещение,4606,education,просвеще'ния,3,FALSE,gen,sg,пр,пр,2,0
просвещение,4606,education,просвеще'ний,3,FALSE,gen,pl,пр,пр,0,0
просмотр,1552,Image,просмо'тром,2,FALSE,inst,sg,пр,пр,6,0
просмотр,1552,Image,просмо'трами,2,FALSE,inst,pl,пр,пр,0,0
просмотр,1552,Image,просмо'тра,2,FALSE,gen,sg,пр,пр,11,0
просмотр,1552,Image,просмо'тров,2,FALSE,gen,pl,пр,пр,0,0
проспект,4123,prospectus,проспе'ктом,2,FALSE,inst,sg,пр,пр,10,0
проспект,4123,prospectus,проспе'ктами,2,FALSE,inst,pl,пр,пр,2,0
проспект,4123,prospectus,проспе'кта,2,FALSE,gen,sg,пр,пр,25,0
проспект,4123,prospectus,проспе'ктов,2,FALSE,gen,pl,пр,пр,0,0
простой,134373,simple,просто'ем,2,FALSE,inst,sg,пр,пр,2,0
простой,134373,simple,просто'ями,2,FALSE,inst,pl,пр,пр,1,0
простой,134373,simple,просто'я,2,FALSE,gen,sg,пр,пр,0,0
простой,134373,simple,просто'ев,2,FALSE,gen,pl,пр,пр,0,0
простор,4641,scope,просто'ром,2,FALSE,inst,sg,пр,пр,8,0
простор,4641,scope,просто'рами,2,FALSE,inst,pl,пр,пр,3,0
простор,4641,scope,просто'ра,2,FALSE,gen,sg,пр,пр,4,0
простор,4641,scope,просто'ров,2,FALSE,gen,pl,пр,пр,2,0
пространство,21667,space,простра'нством,2,FALSE,inst,sg,пр,пр,88,1
пространство,21667,space,простра'нствами,2,FALSE,inst,pl,пр,пр,6,0
пространство,21667,space,простра'нства,2,FALSE,gen,sg,пр,пр,4,0
пространство,21667,space,простра'нств,2,FALSE,gen,pl,пр,пр,0,0
проступок,912,misconduct,просту'пком,2,FALSE,inst,sg,пр,пр,1,0
проступок,912,misconduct,просту'пками,2,FALSE,inst,pl,пр,пр,1,0
проступок,912,misconduct,просту'пка,2,FALSE,gen,sg,пр,пр,0,0
проступок,912,misconduct,просту'пков,2,FALSE,gen,pl,пр,пр,0,0
протез,635,prosthesis,проте'зом,2,FALSE,inst,sg,пр,пр,11,0
протез,635,prosthesis,проте'зами,2,FALSE,inst,pl,пр,пр,6,0
протез,635,prosthesis,проте'за,2,FALSE,gen,sg,пр,пр,1,0
протез,635,prosthesis,проте'зов,2,FALSE,gen,pl,пр,пр,0,0
протест,4591,protest,проте'стом,2,FALSE,inst,sg,пр,пр,84,0
протест,4591,protest,проте'стами,2,FALSE,inst,pl,пр,пр,20,0
протест,4591,protest,проте'ста,2,FALSE,gen,sg,пр,пр,3,0
протест,4591,protest,проте'стов,2,FALSE,gen,pl,пр,пр,1,0
противник,22528,opponent,проти'вником,2,FALSE,inst,sg,пр,пр,411,0
противник,22528,opponent,проти'вниками,2,FALSE,inst,pl,пр,пр,52,0
противник,22528,opponent,проти'вника,2,FALSE,gen,sg,пр,пр,3,0
противник,22528,opponent,проти'вников,2,FALSE,gen,pl,пр,пр,1,0
противоположность,2785,contrast,противополо'жностью,5,FALSE,inst,sg,пр,пр,2,0
противоположность,2785,contrast,противополо'жностями,5,FALSE,inst,pl,пр,пр,0,0
противоположность,2785,contrast,противополо'жности,5,FALSE,gen,sg,пр,пр,0,0
противоположность,2785,contrast,противополо'жностей,5,FALSE,gen,pl,пр,пр,0,0
противоречие,7007,contradiction,противоре'чием,4,FALSE,inst,sg,пр,пр,7,0
противоречие,7007,contradiction,противоре'чиями,4,FALSE,inst,pl,пр,пр,11,0
противоречие,7007,contradiction,противоре'чия,4,FALSE,gen,sg,пр,пр,1,0
противоречие,7007,contradiction,противоре'чий,4,FALSE,gen,pl,пр,пр,0,0
противостояние,1540,opposition,противостоя'нием,5,FALSE,inst,sg,пр,пр,10,0
противостояние,1540,opposition,противостоя'ниями,5,FALSE,inst,pl,пр,пр,0,0
противостояние,1540,opposition,противостоя'ния,5,FALSE,gen,sg,пр,пр,2,0
противостояние,1540,opposition,противостоя'ний,5,FALSE,gen,pl,пр,пр,0,0
протокол,6407,Protocol,протоко'лом,3,FALSE,inst,sg,пр,пр,75,0
протокол,6407,Protocol,протоко'лами,3,FALSE,inst,pl,пр,пр,36,0
протокол,6407,Protocol,протоко'ла,3,FALSE,gen,sg,пр,пр,2,0
протокол,6407,Protocol,протоко'лов,3,FALSE,gen,pl,пр,пр,2,0
протяжение,5596,stretch,протяже'нием,3,FALSE,inst,sg,пр,пр,0,0
протяжение,5596,stretch,протяже'ниями,3,FALSE,inst,pl,пр,пр,0,0
протяжение,5596,stretch,протяже'ния,3,FALSE,gen,sg,пр,пр,0,0
протяжение,5596,stretch,протяже'ний,3,FALSE,gen,pl,пр,пр,0,0
профессионал,3561,professional,профессиона'лом,5,FALSE,inst,sg,пр,пр,15,0
профессионал,3561,professional,профессиона'лами,5,FALSE,inst,pl,пр,пр,46,0
профессионал,3561,professional,профессиона'ла,5,FALSE,gen,sg,пр,пр,0,0
профессионал,3561,professional,профессиона'лов,5,FALSE,gen,pl,пр,пр,1,0
профессор,20595,Professor,профе'ссором,2,FALSE,inst,sg,пр,пр,332,0
профессор,20595,Professor,профессора'ми,4,FALSE,inst,pl,пр,пр,54,0
профессор,20595,Professor,профе'ссора,2,FALSE,gen,sg,пр,пр,2,0
профессор,20595,Professor,профессоро'в,4,FALSE,gen,pl,пр,пр,0,0
профиль,3973,Profile,про'филем,1,FALSE,inst,sg,пр,пр,63,0
профиль,3973,Profile,про'филями,1,FALSE,inst,pl,пр,пр,4,0
профиль,3973,Profile,про'филя,1,FALSE,gen,sg,пр,пр,3,0
профиль,3973,Profile,про'филей,1,FALSE,gen,pl,пр,пр,0,0
профсоюз,2127,trade union,профсою'зом,3,FALSE,inst,sg,пр,пр,8,0
профсоюз,2127,trade union,профсою'зами,3,FALSE,inst,pl,пр,пр,34,0
профсоюз,2127,trade union,профсою'за,3,FALSE,gen,sg,пр,пр,0,0
профсоюз,2127,trade union,профсою'зов,3,FALSE,gen,pl,пр,пр,0,0
проход,4735,pass,прохо'дом,2,FALSE,inst,sg,пр,пр,8,0
проход,4735,pass,прохо'дами,2,FALSE,inst,pl,пр,пр,13,0
проход,4735,pass,прохо'да,2,FALSE,gen,sg,пр,пр,7,0
проход,4735,pass,прохо'дов,2,FALSE,gen,pl,пр,пр,0,0
проходимец,518,adventurer,проходи'мцем,3,FALSE,inst,sg,пр,пр,1,0
проходимец,518,adventurer,проходи'мцами,3,FALSE,inst,pl,пр,пр,3,0
проходимец,518,adventurer,проходи'мца,3,FALSE,gen,sg,пр,пр,0,0
проходимец,518,adventurer,проходи'мцев,3,FALSE,gen,pl,пр,пр,0,0
прохождение,2192,passage,прохожде'нием,3,FALSE,inst,sg,пр,пр,24,0
прохождение,2192,passage,прохожде'ниями,3,FALSE,inst,pl,пр,пр,0,0
прохождение,2192,passage,прохожде'ния,3,FALSE,gen,sg,пр,пр,0,0
прохождение,2192,passage,прохожде'ний,3,FALSE,gen,pl,пр,пр,0,0
процент,17543,percentage,проце'нтом,2,FALSE,inst,sg,пр,пр,7,0
процент,17543,percentage,проце'нтами,2,FALSE,inst,pl,пр,пр,101,0
процент,17543,percentage,проце'нта,2,FALSE,gen,sg,пр,пр,0,0
процент,17543,percentage,проце'нтов,2,FALSE,gen,pl,пр,пр,5,0
процесс,49331,process,проце'ссом,2,FALSE,inst,sg,пр,пр,156,0
процесс,49331,process,проце'ссами,2,FALSE,inst,pl,пр,пр,81,0
процесс,49331,process,проце'сса,2,FALSE,gen,sg,пр,пр,8,0
процесс,49331,process,проце'ссов,2,FALSE,gen,pl,пр,пр,3,0
прочность,2881,strength,про'чностью,1,FALSE,inst,sg,пр,пр,12,0
прочность,2881,strength,про'чностями,1,FALSE,inst,pl,пр,пр,0,0
прочность,2881,strength,про'чности,1,FALSE,gen,sg,пр,пр,1,0
прочность,2881,strength,про'чностей,1,FALSE,gen,pl,пр,пр,0,0
прошение,2035,petition,проше'нием,2,FALSE,inst,sg,пр,пр,56,2
прошение,2035,petition,проше'ниями,2,FALSE,inst,pl,пр,пр,16,0
прошение,2035,petition,проше'ния,2,FALSE,gen,sg,пр,пр,5,0
